node_id,x,y,z
331,23.7885855,7.399236999999999,13.5
332,22.7375,10.2771985,13.500000000000002
333,23.163784999999997,3.2621309999999997,16.5
334,26.036215500000004,0.4996310000000001,16.5
335,23.7885855,5.883389999999999,16.499999999999996
336,23.788585500000003,7.399237,16.5
337,22.7375,10.277198500000003,16.499999999999996
338,47.762071500000005,0.49963099999999994,1.5
339,44.850856500000006,0.499631,1.4999999999999998
340,47.762071500000005,0.49963099999999994,4.5
341,44.850856500000006,0.499631,4.5
342,47.762071500000005,0.49963099999999994,7.499999999999999
343,17.065496999999997,4.6767129999999995,25.500000000000004
344,12.300855529248082,6.088049408643079,25.5
345,15.941136381351443,9.88078579459157,25.5
346,17.065497,1.9142129999999997,25.500000000000007
347,23.163785,0.499631,19.500000000000004
348,20.2525695,3.262131,19.500000000000004
349,20.24949173119719,6.404664938839593,19.5
350,19.173714499999996,9.522138499999997,19.499999999999996
351,20.2525695,0.49963099999999994,22.5
352,17.065497,1.9142130000000002,22.499999999999996
353,17.065497000000004,4.676713,22.499999999999996
354,15.94113638135144,9.880785794591565,22.5
355,12.300855529248084,6.088049408643079,22.5
356,23.163785,0.499631,1.4999999999999998
357,20.2525695,3.2621309999999997,1.5000000000000002
358,20.249491731197196,6.404664938839592,1.5000000000000002
359,19.173714499999996,9.522138499999997,1.4999999999999998
360,23.163785,0.499631,4.5
361,20.252569500000003,3.2621310000000006,4.5
362,20.249491731197196,6.404664938839592,4.5
363,19.173714499999996,9.522138499999997,4.499999999999998
364,23.163785,0.499631,7.500000000000002
365,20.252569500000003,3.2621310000000006,7.500000000000001
366,20.249491731197196,6.404664938839592,7.500000000000001
367,19.173714499999996,9.522138499999997,7.499999999999997
368,23.163785,0.499631,10.5
369,20.2525695,3.262131,10.500000000000004
370,20.249491731197196,6.404664938839592,10.500000000000004
371,19.173714499999996,9.522138499999997,10.5
372,23.163785,0.499631,13.5
373,20.2525695,3.262131,13.500000000000004
374,20.249491731197196,6.404664938839592,13.500000000000002
375,19.173714499999992,9.522138499999999,13.499999999999996
376,23.163785,0.499631,16.5
377,20.252569500000003,3.262131,16.5
378,20.249491731197196,6.404664938839592,16.5
379,19.1737145,9.522138499999997,16.499999999999996
380,14.062082759851082,2.0297135433006264,25.5
381,9.377465499999998,7.43587,25.5
382,12.300856000000005,9.375500500000014,13.500000000000005
383,15.224963632168663,7.435797690993919,25.500000000000004
384,13.110985500000002,4.5614315,25.500000000000004
385,11.490726,4.561431499999999,25.5
386,10.539628649791036,2.0297133569640176,25.5
387,7.536214500000001,4.6767129999999995,25.500000000000007
388,4.352219196730165,6.404665071193748,25.499999999999996
389,8.661294687165313,9.88079761954666,25.500000000000004
390,20.2525695,0.499631,19.499999999999996
391,17.065497,1.9142130000000002,19.5
392,17.065497000000004,4.676713,19.500000000000004
393,15.94113638135145,9.880785794591572,19.500000000000007
394,12.300855529248086,6.088049408643078,19.5
395,14.062082759851084,2.029713543300627,22.500000000000007
396,15.22496363216866,7.435797690993915,22.499999999999996
397,9.3774655,7.4358699999999995,22.499999999999993
398,13.110985499999998,4.561431499999999,22.499999999999996
399,11.490726,4.561431499999999,22.5
400,10.53962864979104,2.0297133569640176,22.5
401,7.5362145000000025,4.676713000000001,22.500000000000007
402,4.352219196730165,6.404665071193749,22.5
403,8.661294687165316,9.88079761954666,22.500000000000007
404,20.2525695,0.499631,1.5
405,17.065497,1.9142130000000002,1.5000000000000002
406,17.065497000000004,4.676713,1.5000000000000004
407,15.941136381351438,9.880785794591565,1.5
408,12.300855529248087,6.088049408643079,1.5000000000000002
409,20.2525695,0.499631,4.500000000000001
410,17.065497,1.9142130000000002,4.499999999999999
411,17.065497000000004,4.676713,4.500000000000002
412,15.941136381351434,9.880785794591565,4.5
413,12.300855529248087,6.088049408643079,4.500000000000002
414,20.2525695,0.499631,7.5
415,17.065497000000004,1.9142130000000002,7.500000000000002
416,17.065497000000004,4.676713,7.500000000000002
417,15.941136381351438,9.880785794591567,7.500000000000001
418,12.300855529248086,6.088049408643079,7.5000000000000036
419,20.2525695,0.499631,10.5
420,17.065497,1.9142130000000002,10.5
421,17.065497000000004,4.676713,10.500000000000004
422,15.941136381351438,9.880785794591567,10.5
423,12.300855529248087,6.08804940864308,10.500000000000002
424,20.2525695,0.499631,13.499999999999998
425,17.065497,1.9142130000000002,13.499999999999998
426,17.065497,4.676713,13.500000000000002
427,15.941136381351438,9.880785794591569,13.5
428,12.300855529248086,6.088049408643079,13.5
429,20.2525695,0.499631,16.5
430,17.065497000000004,1.914213,16.500000000000004
431,17.065497000000004,4.6767129999999995,16.5
432,15.94113638135145,9.880785794591572,16.500000000000004
433,12.300855529248086,6.088049408643078,16.500000000000004
434,13.110985499999998,3.2757910000000003,25.5
435,8.661294687165316,9.880797619546659,19.499999999999996
436,8.661294687165316,9.880797619546659,16.5
437,8.661294687165316,9.880797619546655,13.499999999999998
438,8.661294687165316,9.880797619546659,10.5
439,8.661294687165315,9.880797619546655,7.499999999999999
